"","TAXON","GENUS","SPECIES","RANK","INFRASPECIFC","PRIMARY_ASSOCIATED_CROP_COMMON_NAME","SECONDARY_ASSOCIATED_CROP_COMMON_NAME","FINEST_TAXON_RESOLUTION","CWR","WUS","WUS_NOTES","NATIVE","PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_1","PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_2","SECONDARY_ASSOCIATED_CROP_TYPE_GENERAL","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_1","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_2","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_3","SECONDARY_CROP_OR_WUS_USE_1","CATEGORY","TIER","GENEPOOL","GRAFTSTOCK","ABIOTIC_TRAIT_2","ABIOTIC_TRAIT_3","BIOTIC_TRAIT_1","BIOTIC_TRAIT_2","FERTILITY_TRAIT","AGRONOMIC_TRAIT_1","AGRONOMIC_TRAIT_2","AGRONOMIC_TRAIT_3","PHENOLOGICAL_TRAIT","SOURCE_OF_TAXON","GENEPOOL__GRAFTSTOCK_TRAITS_SOURCE","WUS_SOURCE","TaxonName","AccYear","ItemLocationName","IUCNRedList","IUCNRedListCode","LifeForm","NationalRedListCode","NationalRedList","RegionalRedList","RegionalRedListCode","Locality","MaterialType","AltitudeFrom","AltitudeTo","CoordLatDD","CoordLongDD","CountryName","ItemAccNoRef","ContactNameFull","TaxonNameFull","ItemAccNoFull","Cultivar","AccNoCons","CollNo","DetType","ProvenanceCode","ItemNo","AtrA_Variant","Collector","ItemConsNo","ItemStatusDate","ItemStatusCode","ItemType","AccNoFull","CollName","AccNo","CollNo.1","CollCode","Genus","ItemLocationRef","ItemSpecCount","SpecCount","Genus.1","Species_only","Variant","Subspecies","Rank","Infraspecific","Species"
"320","Cornus amomum subsp. obliqua","Cornus","Cornus amomum"," subsp.","obliqua","Dogwood",NA,"Y","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Cornus amomum subsp. obliqua",2007,"Bannister","","","Tree","","","","","shore of Lake Ontario, Loyalist twnshp, Lennox & Addington Co.","seed",NA,NA,NA,NA,"Canada","2007-0324.01","Univ. of Guelph Arboretum","Cornus amomum Mill. subsp. obliqua (Raf.) J.S.Wilson","2007-0324.08","","38686/0-0125-2007","","","W",8,"","",NA,"2019-07-26","O","Planting","2007-0324","UBC Botanical Garden",324,"","UBC","Cornus","","1","40","Cornus","amomum","","obliqua","subsp.","obliqua","Cornus amomum"
"321","Cornus amomum subsp. obliqua","Cornus","Cornus amomum"," subsp.","obliqua","Dogwood",NA,"Y","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Cornus amomum subsp. obliqua",2007,"Bannister","","","Tree","","","","","shore of Lake Ontario, Loyalist twnshp, Lennox & Addington Co.","seed",NA,NA,NA,NA,"Canada","","Univ. of Guelph Arboretum","Cornus amomum Mill. subsp. obliqua (Raf.) J.S.Wilson","2007-0324.01","","38686/0-0125-2007","","","W",1,"","",NA,"2019-07-26","O","Planting","2007-0324","UBC Botanical Garden",324,"","UBC","Cornus","","1","40","Cornus","amomum","","obliqua","subsp.","obliqua","Cornus amomum"
"322","Cornus amomum subsp. obliqua","Cornus","Cornus amomum"," subsp.","obliqua","Dogwood",NA,"Y","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Cornus amomum subsp. obliqua",2007,"Bannister","","","Tree","","","","","shore of Lake Ontario, Loyalist twnshp, Lennox & Addington Co.","seed",NA,NA,NA,NA,"Canada","2007-0324.01","Univ. of Guelph Arboretum","Cornus amomum Mill. subsp. obliqua (Raf.) J.S.Wilson","2007-0324.10","","38686/0-0125-2007","","","W",10,"","",NA,"2019-07-26","O","Planting","2007-0324","UBC Botanical Garden",324,"","UBC","Cornus","","1","40","Cornus","amomum","","obliqua","subsp.","obliqua","Cornus amomum"
"323","Cornus amomum subsp. obliqua","Cornus","Cornus amomum"," subsp.","obliqua","Dogwood",NA,"Y","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Cornus amomum subsp. obliqua",2007,"Bannister","","","Tree","","","","","shore of Lake Ontario, Loyalist twnshp, Lennox & Addington Co.","seed",NA,NA,NA,NA,"Canada","2007-0324.01","Univ. of Guelph Arboretum","Cornus amomum Mill. subsp. obliqua (Raf.) J.S.Wilson","2007-0324.03","","38686/0-0125-2007","","","W",3,"","",NA,"2019-07-26","O","Planting","2007-0324","UBC Botanical Garden",324,"","UBC","Cornus","","1","40","Cornus","amomum","","obliqua","subsp.","obliqua","Cornus amomum"
"324","Cornus canadensis","Cornus","Cornus canadensis",NA,NA,"Dogwood",NA,"Y","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Cornus canadensis",2019,"Bed 1 North America (Alpine Garden)","","","Herbaceous Perennial","","","Yellow-listed British Columbia","YW","Lake Temagami, Lake Access Road","seed",245,NA,46.965753,-79.998474,"Canada","2019-1026.88","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Cornus canadensis L.","2019-1026.01","","","bjs.19.30","","W",1,"","Stormes, Ben",NA,"2020-09-30","P","Planting","2019-1026","UBC Botanical Garden",1026,"bjs.19.30","UBC","Cornus","Section 1","2","","Cornus","canadensis","","","","","Cornus canadensis"
"325","Cornus canadensis","Cornus","Cornus canadensis",NA,NA,"Dogwood",NA,"Y","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Cornus canadensis",2018,"Catesby","","","Herbaceous Perennial","","","Yellow-listed British Columbia","YW","Lake Temagami - Narrows Island","seed",NA,NA,NA,NA,"Canada","","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Cornus canadensis L.","2018-0782.01","","","bjs.18.34","","W",1,"","Stormes, Ben",NA,"2019-11-05","P","Planting","2018-0782","UBC Botanical Garden",782,"bjs.18.34","UBC","Cornus","","7","","Cornus","canadensis","","","","","Cornus canadensis"
"326","Cornus canadensis","Cornus","Cornus canadensis",NA,NA,"Dogwood",NA,"Y","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Cornus canadensis",1974,"North (PP Plan #46), Nitobe Memorial Garden","","","Herbaceous Perennial","","","Yellow-listed British Columbia","YW","","plant",NA,NA,NA,NA,"","","Buildings & Grounds (ex Physical Plant), UBC, Vancouver, BC, Canada","Cornus canadensis L.","1974-0324.01","","08752/0-0104-1974","","","G",1,"","",NA,"1974-01-01","P","Planting","1974-0324","UBC Botanical Garden",324,"","UBC","Cornus","","1","1","Cornus","canadensis","","","","","Cornus canadensis"
"327","Cornus sericea","Cornus","Cornus sericea",NA,NA,"Dogwood",NA,"N","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Cornus sericea",1976,"Immediately ENE of J.K. Henry Lake on north side of fence path","","","Shrub","","","Yellow-listed British Columbia","YW","BC (?wild coll.)","plant",NA,NA,NA,NA,"Canada","","BC Forest Services, ?Victoria, BC, Canada","Cornus sericea L.","1976-0425.01","","13692/0-0332-1976","","","W",1,"","",NA,"2016-05-01","O","Planting","1976-0425","UBC Botanical Garden",425,"","UBC","Cornus","","1","1","Cornus","sericea","","","","","Cornus sericea"
"328","Cornus sericea","Cornus","Cornus sericea",NA,NA,"Dogwood",NA,"N","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Cornus sericea",1979,"Narrow bed along fenceline southeast of pond","","","Shrub","","","Yellow-listed British Columbia","YW","Whaling Station,Horn","plant",NA,NA,NA,NA,"Canada","","Miscellaneous Contributors, see separate listing","Cornus sericea L.","1979-0453.02","","18498/0-0055-1979","","","W",2,"","Walton, D.",NA,"2018-03-07","O","Planting","1979-0453","UBC Botanical Garden",453,"","UBC","Cornus","","","1","Cornus","sericea","","","","","Cornus sericea"
"329","Cornus sericea","Cornus","Cornus sericea",NA,NA,"Dogwood",NA,"N","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Cornus sericea",2016,"Extensive northwestern bed and lawn","","","Shrub","","","Yellow-listed British Columbia","YW","Texada Island, Blubber Bay Road","seed",64,NA,49.45521,-124.34272,"Canada","","Stormes, Ben","Cornus sericea L.","2016-0319.03","","","bjs.2016-0025","","W",3,"","Stormes, Ben",NA,"2019-03-06","O","Planting","2016-0319","UBC Botanical Garden",319,"bjs.2016-0025","UBC","Cornus","","1","","Cornus","sericea","","","","","Cornus sericea"
"330","Cornus sericea","Cornus","Cornus sericea",NA,NA,"Dogwood",NA,"N","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Cornus sericea",2016,"Extensive northwestern bed and lawn","","","Shrub","","","Yellow-listed British Columbia","YW","Texada Island, Blubber Bay Road","seed",64,NA,49.45521,-124.34272,"Canada","","Stormes, Ben","Cornus sericea L.","2016-0319.08","","","bjs.2016-0025","","W",8,"","Stormes, Ben",NA,"2019-03-06","O","Planting","2016-0319","UBC Botanical Garden",319,"bjs.2016-0025","UBC","Cornus","","1","","Cornus","sericea","","","","","Cornus sericea"
"331","Cornus sericea","Cornus","Cornus sericea",NA,NA,"Dogwood",NA,"N","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Cornus sericea",2016,"Extensive northwestern bed and lawn","","","Shrub","","","Yellow-listed British Columbia","YW","Texada Island, Blubber Bay Road","seed",64,NA,49.45521,-124.34272,"Canada","","Stormes, Ben","Cornus sericea L.","2016-0319.07","","","bjs.2016-0025","","W",7,"","Stormes, Ben",NA,"2019-03-06","O","Planting","2016-0319","UBC Botanical Garden",319,"bjs.2016-0025","UBC","Cornus","","1","","Cornus","sericea","","","","","Cornus sericea"
"332","Cornus sericea","Cornus","Cornus sericea",NA,NA,"Dogwood",NA,"N","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Cornus sericea",1971,"Immediately ENE of J.K. Henry Lake on north side of fence path","","","Shrub","","","Yellow-listed British Columbia","YW","BC interior","unrooted cutting",NA,NA,NA,NA,"Canada","1971-0057.01","Dr. Roy Lewis Taylor","Cornus sericea L.","1971-0057.02","","02537/0-0099-1971","RLT.5379","","W",2,"","Taylor, Roy Lewis",NA,"2016-05-01","O","Planting","1971-0057","UBC Botanical Garden",57,"RLT.5379","UBC","Cornus","","1","2","Cornus","sericea","","","","","Cornus sericea"
"333","Cornus sericea","Cornus","Cornus sericea",NA,NA,"Dogwood",NA,"N","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Cornus sericea",2016,"Extensive northwestern bed and lawn","","","Shrub","","","Yellow-listed British Columbia","YW","Texada Island, Blubber Bay Road","seed",64,NA,49.45521,-124.34272,"Canada","","Stormes, Ben","Cornus sericea L.","2016-0319.06","","","bjs.2016-0025","","W",6,"","Stormes, Ben",NA,"2019-03-06","O","Planting","2016-0319","UBC Botanical Garden",319,"bjs.2016-0025","UBC","Cornus","","1","","Cornus","sericea","","","","","Cornus sericea"
"334","Cornus sericea","Cornus","Cornus sericea",NA,NA,"Dogwood",NA,"N","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Cornus sericea",1971,"Rock walls plus downslope bed to main path","","","Shrub","","","Yellow-listed British Columbia","YW","BC interior","unrooted cutting",NA,NA,NA,NA,"Canada","","Dr. Roy Lewis Taylor","Cornus sericea L.","1971-0057.03","","02537/0-0099-1971","RLT.5379","","W",3,"","Taylor, Roy Lewis",NA,"2018-03-27","O","Planting","1971-0057","UBC Botanical Garden",57,"RLT.5379","UBC","Cornus","Section 2","1","2","Cornus","sericea","","","","","Cornus sericea"
"335","Cornus sericea","Cornus","Cornus sericea",NA,NA,"Dogwood",NA,"N","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Cornus sericea",2016,"Extensive northwestern bed and lawn","","","Shrub","","","Yellow-listed British Columbia","YW","Texada Island, Blubber Bay Road","seed",64,NA,49.45521,-124.34272,"Canada","","Stormes, Ben","Cornus sericea L.","2016-0319.01","","","bjs.2016-0025","","W",1,"","Stormes, Ben",NA,"2019-03-06","O","Planting","2016-0319","UBC Botanical Garden",319,"bjs.2016-0025","UBC","Cornus","","1","","Cornus","sericea","","","","","Cornus sericea"
"336","Cornus sericea","Cornus","Cornus sericea",NA,NA,"Dogwood",NA,"N","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Cornus sericea",2016,"Extensive northwestern bed and lawn","","","Shrub","","","Yellow-listed British Columbia","YW","Texada Island, Blubber Bay Road","seed",64,NA,49.45521,-124.34272,"Canada","","Stormes, Ben","Cornus sericea L.","2016-0319.02","","","bjs.2016-0025","","W",2,"","Stormes, Ben",NA,"2019-03-06","O","Planting","2016-0319","UBC Botanical Garden",319,"bjs.2016-0025","UBC","Cornus","","1","","Cornus","sericea","","","","","Cornus sericea"
"337","Cornus sericea","Cornus","Cornus sericea",NA,NA,"Dogwood",NA,"N","N","Y","fruit","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Cornus sericea",1971,"Immediately ENE of J.K. Henry Lake on north side of fence path","","","Shrub","","","Yellow-listed British Columbia","YW","BC interior","unrooted cutting",NA,NA,NA,NA,"Canada","","Dr. Roy Lewis Taylor","Cornus sericea L.","1971-0057.01","","02537/0-0099-1971","RLT.5379","","W",1,"","Taylor, Roy Lewis",NA,"2016-05-01","O","Planting","1971-0057","UBC Botanical Garden",57,"RLT.5379","UBC","Cornus","","1","2","Cornus","sericea","","","","","Cornus sericea"
"338","Cornus unalaschkensis","Cornus","Cornus unalaschkensis",NA,NA,"Dogwood",NA,"Y","N","Y","berries edible","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Cornus unalaschkensis",2011,"Southmost central wooded bed","","","Herbaceous Perennial","","","Yellow-listed British Columbia","YW","Whistler, Lost Lake trail 0.5 km","seed",NA,NA,NA,NA,"Canada","","Tony Maniezzo","Cornus unalaschkensis Ledeb.","2011-0801.02","","41080/0-5731-2011","TM.11-18","","W",2,"","Maniezzo, Tony",NA,"2016-05-01","O","Planting","2011-0801","UBC Botanical Garden",801,"TM.11-18","UBC","Cornus","","16","104","Cornus","unalaschkensis","","","","","Cornus unalaschkensis"
"339","Cornus unalaschkensis","Cornus","Cornus unalaschkensis",NA,NA,"Dogwood",NA,"Y","N","Y","berries edible","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Cornus unalaschkensis",2011,"Immediately ENE of J.K. Henry Lake on north side of fence path","","","Herbaceous Perennial","","","Yellow-listed British Columbia","YW","Whistler, Lost Lake trail 0.5 km","seed",NA,NA,NA,NA,"Canada","","Tony Maniezzo","Cornus unalaschkensis Ledeb.","2011-0801.03","","41080/0-5731-2011","TM.11-18","","W",3,"","Maniezzo, Tony",NA,"2018-02-26","O","Planting","2011-0801","UBC Botanical Garden",801,"TM.11-18","UBC","Cornus","","1","104","Cornus","unalaschkensis","","","","","Cornus unalaschkensis"
"340","Cornus unalaschkensis","Cornus","Cornus unalaschkensis",NA,NA,"Dogwood",NA,"Y","N","Y","berries edible","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Cornus unalaschkensis",2003,"Bog and adjacent pond","","","Herbaceous Perennial","","","Yellow-listed British Columbia","YW","","unknown",NA,NA,NA,NA,"","","2003 Lost accession number, given new number","Cornus unalaschkensis Ledeb.","2003-0284.01","","37009/0-1003-2003","","","U",1,"","",NA,"2016-05-01","O","Planting","2003-0284","UBC Botanical Garden",284,"","UBC","Cornus","","1","1","Cornus","unalaschkensis","","","","","Cornus unalaschkensis"
"341","Cornus unalaschkensis","Cornus","Cornus unalaschkensis",NA,NA,"Dogwood",NA,"Y","N","Y","berries edible","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Cornus unalaschkensis",2011,"Middle central wooded bed","","","Herbaceous Perennial","","","Yellow-listed British Columbia","YW","Whistler, Lost Lake trail 0.5 km","seed",NA,NA,NA,NA,"Canada","","Tony Maniezzo","Cornus unalaschkensis Ledeb.","2011-0801.01","","41080/0-5731-2011","TM.11-18","","W",1,"","Maniezzo, Tony",NA,"2013-02-26","P","Planting","2011-0801","UBC Botanical Garden",801,"TM.11-18","UBC","Cornus","","11","104","Cornus","unalaschkensis","","","","","Cornus unalaschkensis"
"342","Cornus unalaschkensis","Cornus","Cornus unalaschkensis",NA,NA,"Dogwood",NA,"Y","N","Y","berries edible","Y","Food","",NA,"Fruits","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","Cornus unalaschkensis",2013,"Bog and adjacent pond","","","Herbaceous Perennial","","","Yellow-listed British Columbia","YW","8 km south of Massett, south side of road near pullout, Graham Island","plant",57,NA,53.926063,-132.10783,"Canada","","Mosquin, Daniel Patrick Kenneth","Cornus unalaschkensis Ledeb.","2013-0298.01","","42041/0-5481-2013","DM.2013-016PT","","W",1,"","Mosquin, Daniel",NA,"2016-05-01","O","Planting","2013-0298","UBC Botanical Garden",298,"DM.2013-016PT","UBC","Cornus","","2","2","Cornus","unalaschkensis","","","","","Cornus unalaschkensis"
"343","Corylus americana","Corylus","Corylus americana",NA,NA,"Filbert",NA,"Y","Y","Y","hazelnut; nuts","Y","Food","",NA,"Nuts","","",NA,"1B",1,"Secondary","","","","Disease Resistance (B)","","Gene Transfer (F)","","","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","Corylus americana",2006,"Bannister","Least concern","LC","Shrub","","","","","Piedmont Forest, Chapel Hill","seed",NA,NA,NA,NA,"United States of America","","Cronk, Quentin CB","Corylus americana Marshall","2006-0425.01","","38327/0-5649-2006","","","W",1,"","Cronk, Quentin",NA,"2019-07-26","O","Planting","2006-0425","UBC Botanical Garden",425,"","UBC","Corylus","","1","10","Corylus","americana","","","","","Corylus americana"
"344","Corylus americana","Corylus","Corylus americana",NA,NA,"Filbert",NA,"Y","Y","Y","hazelnut; nuts","Y","Food","",NA,"Nuts","","",NA,"1B",1,"Secondary","","","","Disease Resistance (B)","","Gene Transfer (F)","","","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","Corylus americana",2006,"Bannister","Least concern","LC","Shrub","","","","","Piedmont Forest, Chapel Hill","seed",NA,NA,NA,NA,"United States of America","2006-0425.01","Cronk, Quentin CB","Corylus americana Marshall","2006-0425.03","","38327/0-5649-2006","","","W",3,"","Cronk, Quentin",NA,"2019-07-26","O","Planting","2006-0425","UBC Botanical Garden",425,"","UBC","Corylus","","1","10","Corylus","americana","","","","","Corylus americana"
"345","Corylus americana","Corylus","Corylus americana",NA,NA,"Filbert",NA,"Y","Y","Y","hazelnut; nuts","Y","Food","",NA,"Nuts","","",NA,"1B",1,"Secondary","","","","Disease Resistance (B)","","Gene Transfer (F)","","","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","Corylus americana",2006,"Bannister","Least concern","LC","Shrub","","","","","Piedmont Forest, Chapel Hill","seed",NA,NA,NA,NA,"United States of America","2006-0425.01","Cronk, Quentin CB","Corylus americana Marshall","2006-0425.02","","38327/0-5649-2006","","","W",2,"","Cronk, Quentin",NA,"2019-07-26","O","Planting","2006-0425","UBC Botanical Garden",425,"","UBC","Corylus","","1","10","Corylus","americana","","","","","Corylus americana"
"346","Corylus americana","Corylus","Corylus americana",NA,NA,"Filbert",NA,"Y","Y","Y","hazelnut; nuts","Y","Food","",NA,"Nuts","","",NA,"1B",1,"Secondary","","","","Disease Resistance (B)","","Gene Transfer (F)","","","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","Corylus americana",2006,"Bannister","Least concern","LC","Shrub","","","","","Piedmont Forest, Chapel Hill","seed",NA,NA,NA,NA,"United States of America","2006-0425.01","Cronk, Quentin CB","Corylus americana Marshall","2006-0425.04","","38327/0-5649-2006","","","W",4,"","Cronk, Quentin",NA,"2019-07-26","O","Planting","2006-0425","UBC Botanical Garden",425,"","UBC","Corylus","","1","10","Corylus","americana","","","","","Corylus americana"
"347","Corylus cornuta","Corylus","Corylus cornuta",NA,NA,"Filbert",NA,"N","Y","Y","hazelnut; nuts","Y","Food","",NA,"Nuts","","",NA,"1C",1,"Tertiary","","","","Disease Resistance (B)","","Gene Transfer (F)","","","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","Corylus cornuta",2019,"Nursery","","","Shrub","","","","","Lake Temagami, Lake Access Road","seed",245,NA,46.965753,-79.998474,"Canada","","UBC Botanical Garden Field Collections, Vancouver, BC, Canada","Corylus cornuta Marshall","2019-1027.88","","","bjs.19.31","","W",88,"","Stormes, Ben",NA,"2020-07-09","PRO","Planting","2019-1027","UBC Botanical Garden",1027,"bjs.19.31","UBC","Corylus","","3","","Corylus","cornuta","","","","","Corylus cornuta"
"348","Corylus cornuta subsp. californica","Corylus","Corylus cornuta","subsp.","californica","Filbert",NA,"Y","Y","Y","hazelnut; nuts","Y","Food","",NA,"Nuts","","",NA,"1B",1,"Tertiary","","","","Disease Resistance (B)","","Gene Transfer (F)","","","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","Corylus cornuta subsp. californica",2004,"Entrance gate bed, northeast of access road","","","Shrub","","","Yellow-listed British Columbia","YW","","unknown",NA,NA,NA,NA,"","","Native/Naturalized Plants in UBC Garden components, Vancouver, BC, Canada","Corylus cornuta Marsh. subsp. californica (A.DC.) A.E.Murray","2004-0070.01","","37102/0-0999-2004","","","U",1,"","",NA,"2018-03-07","O","Planting","2004-0070","UBC Botanical Garden",70,"","UBC","Corylus","","1","1","Corylus","cornuta","","californica","subsp.","californica","Corylus cornuta"
