"","TAXON","GENUS","SPECIES","RANK","INFRASPECIFC","PRIMARY_ASSOCIATED_CROP_COMMON_NAME","SECONDARY_ASSOCIATED_CROP_COMMON_NAME","FINEST_TAXON_RESOLUTION","CWR","WUS","WUS_NOTES","NATIVE","PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_1","PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_2","SECONDARY_ASSOCIATED_CROP_TYPE_GENERAL","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_1","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_2","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_3","SECONDARY_CROP_OR_WUS_USE_1","CATEGORY","TIER","GENEPOOL","GRAFTSTOCK","ABIOTIC_TRAIT_2","ABIOTIC_TRAIT_3","BIOTIC_TRAIT_1","BIOTIC_TRAIT_2","FERTILITY_TRAIT","AGRONOMIC_TRAIT_1","AGRONOMIC_TRAIT_2","AGRONOMIC_TRAIT_3","PHENOLOGICAL_TRAIT","SOURCE_OF_TAXON","GENEPOOL__GRAFTSTOCK_TRAITS_SOURCE","WUS_SOURCE","X..COLLECTION","TAXON.y","RECD_AS","W.wild.source.z.cultivated.source.but.of.known.wild.origin","PSOURCE_ORIGINAL","COLLECTION_INFORMATION","How.Received","Location.code","Qté","ID.verified","VERI_BY","VERI_DT","FAMILY","NAME","Genus","Species_only","Variant","Subspecies","Rank","Infraspecific","Species"
"1627","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1835-1986*A","Tsuga canadensis 'Gentsch White'","Tsuga canadensis 'Gentsch White'","G","Wildwood Gardens, Chardon, Ohio. Par: D. Easterbrook"," ","PT","JALP-T","1"," "," "," ","Pinaceae","Tsuga canadensis 'Gentsch White'","Tsuga","canadensis","","","","","Tsuga canadensis"
"1628","Typha latifolia","Typha","Typha latifolia",NA,NA,"Cattail",NA,"Y","N","Y","greens, rhizomes, shoots","Y","Food","",NA,"Vegetables","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","1531-2019*A","Typha latifolia","Typha latifolia","U","Du JBM de provenance inconnue"," ","PT","JAQU-A","mass"," "," "," ","Typhaceae","Typha latifolia","Typha","latifolia","","","","","Typha latifolia"
"1629","Ulmus americana","Ulmus","Ulmus americana",NA,NA,"Elm",NA,"Y","N","Y","bark","Y","Forest Resources","Cultural",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2177-1998*B","Ulmus americana","Ulmus americana","W","Existants au Jardin Japonais et dans l'arboretum avant la création du JBM (voir obs.)","Canada: Québec: Montréal.","PT","JPRE-PES","1"," "," "," ","Ulmaceae","Ulmus americana","Ulmus","americana","","","","","Ulmus americana"
"1630","Ulmus americana","Ulmus","Ulmus americana",NA,NA,"Elm",NA,"Y","N","Y","bark","Y","Forest Resources","Cultural",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1164-2005*D","Ulmus americana","Ulmus americana","U","Jalp Avant 1992"," ","XX","JALP-M","1"," "," "," ","Ulmaceae","Ulmus americana","Ulmus","americana","","","","","Ulmus americana"
"1631","Ulmus americana","Ulmus","Ulmus americana",NA,NA,"Elm",NA,"Y","N","Y","bark","Y","Forest Resources","Cultural",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2177-1998*E","Ulmus americana","Ulmus americana","W","Existants au Jardin Japonais et dans l'arboretum avant la création du JBM (voir obs.)","Canada: Québec: Montréal.","PT","JJAP-N1","1"," "," "," ","Ulmaceae","Ulmus americana","Ulmus","americana","","","","","Ulmus americana"
"1632","Ulmus americana","Ulmus","Ulmus americana",NA,NA,"Elm",NA,"Y","N","Y","bark","Y","Forest Resources","Cultural",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1613-2010*A","Ulmus americana","Ulmus americana","U","Du JBM de provenance inconnue"," ","PT","JSOU-A2","1"," "," "," ","Ulmaceae","Ulmus americana","Ulmus","americana","","","","","Ulmus americana"
"1633","Ulmus americana","Ulmus","Ulmus americana",NA,NA,"Elm",NA,"Y","N","Y","bark","Y","Forest Resources","Cultural",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1164-2005*B","Ulmus americana","Ulmus americana","U","Jalp Avant 1992"," ","XX","JALP-M","1"," "," "," ","Ulmaceae","Ulmus americana","Ulmus","americana","","","","","Ulmus americana"
"1634","Ulmus americana","Ulmus","Ulmus americana",NA,NA,"Elm",NA,"Y","N","Y","bark","Y","Forest Resources","Cultural",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1164-2005*A","Ulmus americana","Ulmus americana","U","Jalp Avant 1992"," ","XX","JALP-M","1"," "," "," ","Ulmaceae","Ulmus americana","Ulmus","americana","","","","","Ulmus americana"
"1635","Ulmus americana","Ulmus","Ulmus americana",NA,NA,"Elm",NA,"Y","N","Y","bark","Y","Forest Resources","Cultural",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1164-2005*E","Ulmus americana","Ulmus americana","U","Jalp Avant 1992"," ","XX","JALP-M","1"," "," "," ","Ulmaceae","Ulmus americana","Ulmus","americana","","","","","Ulmus americana"
"1636","Ulmus americana","Ulmus","Ulmus americana",NA,NA,"Elm",NA,"Y","N","Y","bark","Y","Forest Resources","Cultural",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2738-1994*B","Ulmus americana","Ulmus americana","G","Existant au Coin du Québec, sans numéro d'enregistrement"," ","PT","JQUE-2","1"," "," "," ","Ulmaceae","Ulmus americana","Ulmus","americana","","","","","Ulmus americana"
"1637","Ulmus rubra","Ulmus","Ulmus rubra",NA,NA,"Elm",NA,"Y","N","Y","bark","Y","Forest Resources","Cultural",NA,"Forest Resources","Medicinals","Ornamentals",NA,"2",2,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1331-2015*A","Ulmus rubra","Ulmus rubra","W","Viola, Stefano","Canada: Québec: Mirabel. 75 m. 45°10'24.68""N, 73°59'40.19""W. Frédéric Coursol et Stefano Viola s.n. 21 May 2015.","PT","JPRE-ERC","1"," "," "," ","Ulmaceae","Ulmus rubra","Ulmus","rubra","","","","","Ulmus rubra"
"1638","Ulmus thomasii","Ulmus","Ulmus thomasii",NA,NA,"Elm",NA,"Y","N","Y","seeds","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1755-1971*C","Ulmus thomasii","Ulmus thomasii","G","Jardin botanique de Montréal - semences cueillies sur 6833-38 U. thomassii"," ","PT","JQUE-4","1"," "," "," ","Ulmaceae","Ulmus thomasii","Ulmus","thomasii","","","","","Ulmus thomasii"
"1639","Ulmus thomasii","Ulmus","Ulmus thomasii",NA,NA,"Elm",NA,"Y","N","Y","seeds","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1755-1971*D","Ulmus thomasii","Ulmus thomasii","G","Jardin botanique de Montréal - semences cueillies sur 6833-38 U. thomassii"," ","PT","JQUE-4","1"," "," "," ","Ulmaceae","Ulmus thomasii","Ulmus","thomasii","","","","","Ulmus thomasii"
"1640","Urtica dioica","Urtica","Urtica dioica",NA,NA,"Nettle",NA,"N","N","Y","","N","Food","",NA,"Vegetables","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","390-2016*A","Urtica dioica","Urtica dioica","G","Jelitto Perennial Seeds, Germany"," ","SD","JECO-LEF","1"," "," "," ","Urticaceae","Urtica dioica","Urtica","dioica","","","","","Urtica dioica"
"1641","Urtica dioica","Urtica","Urtica dioica",NA,NA,"Nettle",NA,"N","N","Y","","N","Food","",NA,"Vegetables","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","2051-1941*B","Urtica dioica ssp. gracilis","Urtica procera","G","Reçu en 1937 et planté au Jardin économique"," ","SD","JMED","mass"," "," "," ","Urticaceae","Urtica dioica ssp. gracilis","Urtica","dioica","","","","","Urtica dioica"
"1642","Urtica dioica","Urtica","Urtica dioica",NA,NA,"Nettle",NA,"N","N","Y","","N","Food","",NA,"Vegetables","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","2051-1941*A","Urtica dioica ssp. gracilis","Urtica procera","G","Reçu en 1937 et planté au Jardin économique"," ","SD","JVEN","mass"," "," "," ","Urticaceae","Urtica dioica ssp. gracilis","Urtica","dioica","","","","","Urtica dioica"
"1643","Urtica dioica","Urtica","Urtica dioica",NA,NA,"Nettle",NA,"Y","N","Y","","N","Food","",NA,"Vegetables","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","390-2016*A","Urtica dioica","Urtica dioica","G","Jelitto Perennial Seeds, Germany"," ","SD","JECO-LEF","1"," "," "," ","Urticaceae","Urtica dioica","Urtica","dioica","","","","","Urtica dioica"
"1644","Urtica dioica","Urtica","Urtica dioica",NA,NA,"Nettle",NA,"Y","N","Y","","N","Food","",NA,"Vegetables","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","2051-1941*B","Urtica dioica ssp. gracilis","Urtica procera","G","Reçu en 1937 et planté au Jardin économique"," ","SD","JMED","mass"," "," "," ","Urticaceae","Urtica dioica ssp. gracilis","Urtica","dioica","","","","","Urtica dioica"
"1645","Urtica dioica","Urtica","Urtica dioica",NA,NA,"Nettle",NA,"Y","N","Y","","N","Food","",NA,"Vegetables","","",NA,NA,NA,NA,"","","","","","","","","","","Kuhnlein and Turner 2020","","Kuhnlein and Turner 2020","2051-1941*A","Urtica dioica ssp. gracilis","Urtica procera","G","Reçu en 1937 et planté au Jardin économique"," ","SD","JVEN","mass"," "," "," ","Urticaceae","Urtica dioica ssp. gracilis","Urtica","dioica","","","","","Urtica dioica"
"1646","Vaccinium angustifolium","Vaccinium","Vaccinium angustifolium",NA,NA,"Blueberry",NA,"Y","Y","Y","fruit, leaves and fruit as tea","Y","Food","",NA,"Fruits","","",NA,"1A",1,"Primary","","","","Disease Resistance (B)","","","Crop Quality (AG)","","","Early Maturity (P)","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","1973-2001*D","Vaccinium angustifolium","Vaccinium angustifolium","G","Pépinière Vert Forêt, Saint-Jude (Qc)"," ","PT","JPRE-PES","15"," "," "," ","Ericaceae","Vaccinium angustifolium","Vaccinium","angustifolium","","","","","Vaccinium angustifolium"
"1647","Vaccinium angustifolium","Vaccinium","Vaccinium angustifolium",NA,NA,"Blueberry",NA,"Y","Y","Y","fruit, leaves and fruit as tea","Y","Food","",NA,"Fruits","","",NA,"1A",1,"Primary","","","","Disease Resistance (B)","","","Crop Quality (AG)","","","Early Maturity (P)","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","1175-1989*B","Vaccinium angustifolium 'Blomidon'","Vaccinium angustifolium 'Blomidon'","G","Pépinière Luc Lareault Inc."," ","PT","JJEU","mass"," "," "," ","Ericaceae","Vaccinium angustifolium 'Blomidon'","Vaccinium","angustifolium","","","","","Vaccinium angustifolium"
"1648","Vaccinium angustifolium","Vaccinium","Vaccinium angustifolium",NA,NA,"Blueberry",NA,"Y","Y","Y","fruit, leaves and fruit as tea","Y","Food","",NA,"Fruits","","",NA,"1A",1,"Primary","","","","Disease Resistance (B)","","","Crop Quality (AG)","","","Early Maturity (P)","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","1973-2001*A","Vaccinium angustifolium","Vaccinium angustifolium","G","Pépinière Vert Forêt, Saint-Jude (Qc)"," ","PT","JPRE-PES","11"," "," "," ","Ericaceae","Vaccinium angustifolium","Vaccinium","angustifolium","","","","","Vaccinium angustifolium"
"1649","Vaccinium angustifolium","Vaccinium","Vaccinium angustifolium",NA,NA,"Blueberry",NA,"Y","Y","Y","fruit, leaves and fruit as tea","Y","Food","",NA,"Fruits","","",NA,"1A",1,"Primary","","","","Disease Resistance (B)","","","Crop Quality (AG)","","","Early Maturity (P)","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","1810-2015*A","Vaccinium angustifolium","Vaccinium angustifolium","G","La Pépinière Rustique, QC"," ","PT","JPRE-PES","4"," "," "," ","Ericaceae","Vaccinium angustifolium","Vaccinium","angustifolium","","","","","Vaccinium angustifolium"
"1650","Vaccinium angustifolium","Vaccinium","Vaccinium angustifolium",NA,NA,"Blueberry",NA,"Y","Y","Y","fruit, leaves and fruit as tea","Y","Food","",NA,"Fruits","","",NA,"1A",1,"Primary","","","","Disease Resistance (B)","","","Crop Quality (AG)","","","Early Maturity (P)","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","1973-2001*G","Vaccinium angustifolium","Vaccinium angustifolium","G","Pépinière Vert Forêt, Saint-Jude (Qc)"," ","PT","JPRE-PES","2"," "," "," ","Ericaceae","Vaccinium angustifolium","Vaccinium","angustifolium","","","","","Vaccinium angustifolium"
"1651","Vaccinium angustifolium","Vaccinium","Vaccinium angustifolium",NA,NA,"Blueberry",NA,"Y","Y","Y","fruit, leaves and fruit as tea","Y","Food","",NA,"Fruits","","",NA,"1A",1,"Primary","","","","Disease Resistance (B)","","","Crop Quality (AG)","","","Early Maturity (P)","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","959-2016*A","Vaccinium angustifolium","Vaccinium angustifolium","W","Provenance inconnue","Canada: Québec: Covey Hill.","PT","JPRE-PIN","mass"," "," "," ","Ericaceae","Vaccinium angustifolium","Vaccinium","angustifolium","","","","","Vaccinium angustifolium"
"1652","Vaccinium angustifolium","Vaccinium","Vaccinium angustifolium",NA,NA,"Blueberry",NA,"Y","Y","Y","fruit, leaves and fruit as tea","Y","Food","",NA,"Fruits","","",NA,"1A",1,"Primary","","","","Disease Resistance (B)","","","Crop Quality (AG)","","","Early Maturity (P)","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","1620-2008*B","Vaccinium angustifolium","Vaccinium angustifolium","W","Provenance inconnue","Canada: Québec: Covey Hill.","PT","JPRE-ILE","1"," "," "," ","Ericaceae","Vaccinium angustifolium","Vaccinium","angustifolium","","","","","Vaccinium angustifolium"
"1653","Vaccinium angustifolium","Vaccinium","Vaccinium angustifolium",NA,NA,"Blueberry",NA,"Y","Y","Y","fruit, leaves and fruit as tea","Y","Food","",NA,"Fruits","","",NA,"1A",1,"Primary","","","","Disease Resistance (B)","","","Crop Quality (AG)","","","Early Maturity (P)","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","1973-2001*C","Vaccinium angustifolium","Vaccinium angustifolium","G","Pépinière Vert Forêt, Saint-Jude (Qc)"," ","PT","JPRE-PIN","7"," "," "," ","Ericaceae","Vaccinium angustifolium","Vaccinium","angustifolium","","","","","Vaccinium angustifolium"
"1654","Vaccinium angustifolium","Vaccinium","Vaccinium angustifolium",NA,NA,"Blueberry",NA,"Y","Y","Y","fruit, leaves and fruit as tea","Y","Food","",NA,"Fruits","","",NA,"1A",1,"Primary","","","","Disease Resistance (B)","","","Crop Quality (AG)","","","Early Maturity (P)","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","1973-2001*E","Vaccinium angustifolium","Vaccinium angustifolium","G","Pépinière Vert Forêt, Saint-Jude (Qc)"," ","PT","JPRE-PIN","9"," "," "," ","Ericaceae","Vaccinium angustifolium","Vaccinium","angustifolium","","","","","Vaccinium angustifolium"
"1655","Vaccinium angustifolium","Vaccinium","Vaccinium angustifolium",NA,NA,"Blueberry",NA,"Y","Y","Y","fruit, leaves and fruit as tea","Y","Food","",NA,"Fruits","","",NA,"1A",1,"Primary","","","","Disease Resistance (B)","","","Crop Quality (AG)","","","Early Maturity (P)","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","1374-2015*B","Vaccinium angustifolium 'Brunswick'","Bleuet nain 'Brunswick'","G","Pépinière Luc Lareault Inc."," ","PT","JECO-FRU","mass"," "," "," ","Ericaceae","Vaccinium angustifolium 'Brunswick'","Vaccinium","angustifolium","","","","","Vaccinium angustifolium"
"1656","Vaccinium angustifolium","Vaccinium","Vaccinium angustifolium",NA,NA,"Blueberry",NA,"Y","Y","Y","fruit, leaves and fruit as tea","Y","Food","",NA,"Fruits","","",NA,"1A",1,"Primary","","","","Disease Resistance (B)","","","Crop Quality (AG)","","","Early Maturity (P)","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","1112-2016*A","Vaccinium angustifolium 'Top Hat'","Vaccinium angustifolium 'Top Hat'","G","Pépinière François Lemay Inc."," ","PT","JECO-FRU","5"," "," "," ","Ericaceae","Vaccinium angustifolium 'Top Hat'","Vaccinium","angustifolium","","","","","Vaccinium angustifolium"
"1657","Vaccinium angustifolium","Vaccinium","Vaccinium angustifolium",NA,NA,"Blueberry",NA,"Y","Y","Y","fruit, leaves and fruit as tea","Y","Food","",NA,"Fruits","","",NA,"1A",1,"Primary","","","","Disease Resistance (B)","","","Crop Quality (AG)","","","Early Maturity (P)","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","1973-2001*F","Vaccinium angustifolium","Vaccinium angustifolium","G","Pépinière Vert Forêt, Saint-Jude (Qc)"," ","PT","JPRE-PES","3"," "," "," ","Ericaceae","Vaccinium angustifolium","Vaccinium","angustifolium","","","","","Vaccinium angustifolium"
"1658","Vaccinium angustifolium","Vaccinium","Vaccinium angustifolium",NA,NA,"Blueberry",NA,"Y","Y","Y","fruit, leaves and fruit as tea","Y","Food","",NA,"Fruits","","",NA,"1A",1,"Primary","","","","Disease Resistance (B)","","","Crop Quality (AG)","","","Early Maturity (P)","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","1973-2001*B","Vaccinium angustifolium","Vaccinium angustifolium","G","Pépinière Vert Forêt, Saint-Jude (Qc)"," ","PT","JPRE-PES","15"," "," "," ","Ericaceae","Vaccinium angustifolium","Vaccinium","angustifolium","","","","","Vaccinium angustifolium"
"1659","Vaccinium angustifolium","Vaccinium","Vaccinium angustifolium",NA,NA,"Blueberry",NA,"Y","Y","Y","fruit, leaves and fruit as tea","Y","Food","",NA,"Fruits","","",NA,"1A",1,"Primary","","","","Disease Resistance (B)","","","Crop Quality (AG)","","","Early Maturity (P)","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","1174-1989*B","Vaccinium angustifolium 'Chignecto'","Vaccinium angustifolium 'Chignecto'","G","Pépinière Luc Lareault Inc."," ","PT","JJEU","mass"," "," "," ","Ericaceae","Vaccinium angustifolium 'Chignecto'","Vaccinium","angustifolium","","","","","Vaccinium angustifolium"
"1660","Vaccinium angustifolium","Vaccinium","Vaccinium angustifolium",NA,NA,"Blueberry",NA,"Y","Y","Y","fruit, leaves and fruit as tea","Y","Food","",NA,"Fruits","","",NA,"1A",1,"Primary","","","","Disease Resistance (B)","","","Crop Quality (AG)","","","Early Maturity (P)","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","1374-2015*A","Vaccinium angustifolium 'Brunswick'","Bleuet nain 'Brunswick'","G","Pépinière Luc Lareault Inc."," ","PT","JECO-FRU","mass"," "," "," ","Ericaceae","Vaccinium angustifolium 'Brunswick'","Vaccinium","angustifolium","","","","","Vaccinium angustifolium"
"1661","Vaccinium angustifolium","Vaccinium","Vaccinium angustifolium",NA,NA,"Blueberry",NA,"Y","Y","Y","fruit, leaves and fruit as tea","Y","Food","",NA,"Fruits","","",NA,"1A",1,"Primary","","","","Disease Resistance (B)","","","Crop Quality (AG)","","","Early Maturity (P)","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","1623-2008*A","Vaccinium angustifolium","Vaccinium angustifolium","W","Alain Cuerrier, botaniste","Canada: Québec: Tourbière en exploitation, Rivière-du-Loup. Alain Cuerrier s.n. 1 Jul 2001.","PT","JPRE-ARC","1"," "," "," ","Ericaceae","Vaccinium angustifolium","Vaccinium","angustifolium","","","","","Vaccinium angustifolium"
"1662","Vaccinium corymbosum","Vaccinium","Vaccinium corymbosum",NA,NA,"Blueberry",NA,"Y","Y","Y","fruit, leaves and fruit as tea","Y","Food","",NA,"Fruits","","",NA,"1A",1,"Primary","","","","","","","","","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","873-2017*A","Vaccinium corymbosum [Pink Popcorn] = 'MNPink1'","Vaccinium corymbosum [Pink Popcorn] = 'MNPink1'","G","Pépinière François Lemay Inc."," ","PT","JECO-FRU","3"," "," "," ","Ericaceae","Vaccinium corymbosum [Pink Popcorn] = 'MNPink1'","Vaccinium","corymbosum","","","","","Vaccinium corymbosum"
"1663","Vaccinium corymbosum","Vaccinium","Vaccinium corymbosum",NA,NA,"Blueberry",NA,"Y","Y","Y","fruit, leaves and fruit as tea","Y","Food","",NA,"Fruits","","",NA,"1A",1,"Primary","","","","","","","","","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","2483-1994*B","Vaccinium corymbosum 'Northland'","Vaccinium corymbosum 'Northland'","G","Achetés en 89, par l'École Louis-Riel,de la Pépinière Luc Lareault. Lavaltrie, Qc."," ","PT","JECO-FRU","3"," "," "," ","Ericaceae","Vaccinium corymbosum 'Northland'","Vaccinium","corymbosum","","","","","Vaccinium corymbosum"
"1664","Vaccinium corymbosum","Vaccinium","Vaccinium corymbosum",NA,NA,"Blueberry",NA,"Y","Y","Y","fruit, leaves and fruit as tea","Y","Food","",NA,"Fruits","","",NA,"1A",1,"Primary","","","","","","","","","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","1413-1997*A","Vaccinium corymbosum 'Northblue'","Vaccinium corymbosum 'Northblue'","G","Pépinière Abbotsford Inc. "," ","PT","JECO-FRU","2"," "," "," ","Ericaceae","Vaccinium corymbosum 'Northblue'","Vaccinium","corymbosum","","","","","Vaccinium corymbosum"
"1665","Vaccinium corymbosum","Vaccinium","Vaccinium corymbosum",NA,NA,"Blueberry",NA,"Y","Y","Y","fruit, leaves and fruit as tea","Y","Food","",NA,"Fruits","","",NA,"1A",1,"Primary","","","","","","","","","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","2484-1994*B","Vaccinium corymbosum 'Blue Ray'","Vaccinium corymbosum 'Blue Ray'","G","Achetés en 89, par l'École Louis-Riel,de la Pépinière Luc Lareault. Lavaltrie, Qc."," ","PT","JECO-FRU","1"," "," "," ","Ericaceae","Vaccinium corymbosum 'Blue Ray'","Vaccinium","corymbosum","","","","","Vaccinium corymbosum"
"1666","Vaccinium corymbosum","Vaccinium","Vaccinium corymbosum",NA,NA,"Blueberry",NA,"Y","Y","Y","fruit, leaves and fruit as tea","Y","Food","",NA,"Fruits","","",NA,"1A",1,"Primary","","","","","","","","","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","2700-1996*A","Vaccinium corymbosum 'Northblue'","Vaccinium corymbosum 'Northblue'","G","Pépinière Luc Lareault Inc."," ","PT","JECO-FRU","1"," "," "," ","Ericaceae","Vaccinium corymbosum 'Northblue'","Vaccinium","corymbosum","","","","","Vaccinium corymbosum"
"1667","Vaccinium corymbosum","Vaccinium","Vaccinium corymbosum",NA,NA,"Blueberry",NA,"Y","Y","Y","fruit, leaves and fruit as tea","Y","Food","",NA,"Fruits","","",NA,"1A",1,"Primary","","","","","","","","","","","GRIN-Global 2021","GRIN-Global 2021","Kuhnlein and Turner 2020","2482-1994*A","Vaccinium corymbosum 'Bluecrop'","Vaccinium corymbosum 'Bluecrop'","G","Achetés en 89, par l'École Louis-Riel,de la Pépinière Luc Lareault. Lavaltrie, Qc."," ","PT","JECO-FRU","3"," "," "," ","Ericaceae","Vaccinium corymbosum 'Bluecrop'","Vaccinium","corymbosum","","","","","Vaccinium corymbosum"
