SPECIES,PROVINCE,PROVENANCE,LOCALITY,latitude,longitude,GARDEN_CODE,INSTITUTION,total_accessions,total_accessions_BG_or_G,PRIMARY_ASSOCIATED_CROP_COMMON_NAME,GENUS,FINEST_TAXON_RESOLUTION,CWR,WUS,WUS_NOTES,NATIVE,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_1,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_2,SECONDARY_ASSOCIATED_CROP_TYPE_GENERAL,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_1,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_2,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_3,SECONDARY_CROP_OR_WUS_USE_1,TIER,GENEPOOL,CATEGORY,GRAFTSTOCK,ABIOTIC_TRAIT_2,ABIOTIC_TRAIT_3,BIOTIC_TRAIT_1,BIOTIC_TRAIT_2,FERTILITY_TRAIT,AGRONOMIC_TRAIT_1,AGRONOMIC_TRAIT_2,AGRONOMIC_TRAIT_3,PHENOLOGICAL_TRAIT,SOURCE_OF_TAXON,GENEPOOL__GRAFTSTOCK_TRAITS_SOURCE,WUS_SOURCE,total_CWRs_in_province,endemic_CWRs_in_province,total_WUS_in_province,endemic_WUS_in_province
Fragaria chiloensis,British Columbia,NA,NA,49.04847242,-122.327857,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.06370268,-122.3329702,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.074193,-122.4365962,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.19002444,-122.047699,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.48536198,-122.9514477,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.14715958,-122.5021576,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.26448651,-122.5754214,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.0773947,-121.8668828,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,48.80054841,-122.6429722,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.04389009,-123.0597885,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,48.99937205,-122.7403489,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.23833177,-122.4734683,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.03980256,-122.3695987,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.27280548,-122.5313849,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.58888227,-122.1185691,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.05154348,-122.7071456,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.15107068,-122.6460921,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,48.75017393,-122.4978055,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.46540665,-122.2141717,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.43284093,-122.5457154,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.39063027,-122.761579,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.88997266,-122.3867924,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.2572841,-122.6108825,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.4851828,-122.4937328,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.6455771,-122.4882632,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.52423877,-122.5528633,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.4629871,-122.2501161,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.41329909,-122.4993721,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.41699059,-122.4757945,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.2061991,-122.1178274,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,48.9740213,-122.2942219,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.33492173,-122.4542224,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.15831359,-122.1583148,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.31167467,-122.4348266,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,48.92803344,-122.8621148,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.19964808,-122.4716752,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,48.99370281,-122.3457249,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.04121432,-122.5455278,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.144804,-122.2747603,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.3966325,-122.4650831,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.27943005,-122.5360382,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.15453596,-122.0035252,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.18262986,-122.1785914,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.27894436,-122.172633,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,48.96804768,-122.0466999,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.45165544,-122.6960376,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.47298323,-122.3677641,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,48.99006576,-122.7059282,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,48.75699617,-122.1772571,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.34033334,-122.6215016,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.15481584,-122.3602866,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,48.87361292,-122.4731586,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.31978782,-122.1264833,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.19735124,-122.2232029,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.35562113,-121.8847354,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.3419385,-122.6886439,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.00274475,-122.578347,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.06402534,-122.2165252,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.10406214,-122.4821994,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.44095412,-122.8395045,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.03770347,-122.8783618,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.13885606,-122.3311854,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.28714424,-122.1674741,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,48.75166071,-122.7359203,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,48.89256657,-121.9190366,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,48.89542122,-122.9497953,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.11123915,-122.4649139,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,COLLECTED,NA,48.75,-125.5,NPGS,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.33836919,-122.6210676,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.06616535,-122.3614039,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.30179506,-122.4254769,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
Fragaria chiloensis,British Columbia,NA,NA,49.55055526,-122.4015638,PGRC,G,334,320,Strawberry,Fragaria,N,Y,Y,strawberry; fruit,Y,Food,,NA,Fruits,,,NA,1,Primary,1A,,,,,,Gene Transfer (F),Crop Quality (AG),High Yield (AG),,,GRIN-Global 2021,GRIN-Global 2021,Kuhnlein and Turner 2020,138,46,104,36
