occurrenceId,verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species,canonicalName,authorship
,Duarctopoa labradorica,Duarctopoa labradorica (Steud.) Soreng & L.J.Gillespie,4120379,EXACT,99,SYNONYM,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Dupoa,Dupoa labradorica,Duarctopoa labradorica,Soreng & L.J.Gillespie (Steud.)
,Abies amabilis,Abies amabilis Douglas ex J.Forbes,2685524,EXACT,99,ACCEPTED,SPECIES,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Abies,Abies amabilis,Abies amabilis,Douglas ex J.Forbes
,Abies balsamea,Abies balsamea (L.) Mill.,2685383,EXACT,99,ACCEPTED,SPECIES,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Abies,Abies balsamea,Abies balsamea,Mill. (L.)
,Abies grandis,Abies grandis (Douglas ex D.Don) Lindl.,2685361,EXACT,99,ACCEPTED,SPECIES,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Abies,Abies grandis,Abies grandis,Lindl. (Douglas ex D.Don)
,Abies lasiocarpa,Abies lasiocarpa (Hook.) Nutt.,2685313,EXACT,99,ACCEPTED,SPECIES,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Abies,Abies lasiocarpa,Abies lasiocarpa,Nutt. (Hook.)
,Acer circinatum,Acer circinatum Pursh,3189884,EXACT,100,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer circinatum,Acer circinatum,Pursh
,Acer glabrum,Acer glabrum Torr.,3189864,EXACT,99,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer glabrum,Acer glabrum,Torr.
,Acer glabrum var. douglasii,Acer glabrum var. douglasii (Hook.) Dippel,3767823,EXACT,99,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer glabrum,Acer glabrum douglasii,Dippel (Hook.)
,Acer macrophyllum,Acer macrophyllum Pursh,3189835,EXACT,100,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer macrophyllum,Acer macrophyllum,Pursh
,Acer negundo,Acer negundo L.,3189866,EXACT,100,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer negundo,Acer negundo,L.
,Acer negundo var. negundo,Acer negundo var. negundo,8294772,EXACT,99,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer negundo,Acer negundo negundo,L.
,Acer negundo var. texanum,Acer negundo var. texanum Pax,3768436,EXACT,100,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer negundo,Acer negundo texanum,Pax
,Acer nigrum,Acer nigrum F.Michx.,3189854,EXACT,100,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer nigrum,Acer nigrum,F.Michx.
,Acer pensylvanicum,Acer pensylvanicum L.,3189836,EXACT,99,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer pensylvanicum,Acer pensylvanicum,L.
,Acer rubrum,Acer rubrum L.,3189883,EXACT,99,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,Acer rubrum,L.
,Acer rubrum var. rubrum,Acer rubrum var. rubrum,7990464,EXACT,99,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,Acer rubrum rubrum,L.
,Acer rubrum var. trilobum,Acer rubrum var. trilobum Torr. & A.Gray ex K.Koch,4272376,EXACT,99,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer rubrum,Acer rubrum trilobum,Torr. & A.Gray ex K.Koch
,Acer saccharinum,Acer saccharinum L.,3189837,EXACT,99,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer saccharinum,Acer saccharinum,L.
,Acer saccharum,Acer saccharum Marshall,3189859,EXACT,100,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer saccharum,Acer saccharum,Marshall
,Acer spicatum,Acer spicatum Lam.,3189848,EXACT,100,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer spicatum,Acer spicatum,Lam.
,Achillea millefolium,Achillea millefolium L.,3120060,EXACT,99,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Achillea,Achillea millefolium,Achillea millefolium,L.
,Acmispon americanus,Acmispon americanus (Nutt.) Rydb.,2975816,EXACT,100,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acmispon,Acmispon americanus,Acmispon americanus,Rydb. (Nutt.)
,Acmispon americanus var. americanus,Acmispon americanus var. americanus,6372375,EXACT,100,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acmispon,Acmispon americanus,Acmispon americanus americanus,Rydb. (Nutt.)
,Acmispon denticulatus,Acmispon denticulatus (Drew) D.D.Sokoloff,2975805,EXACT,100,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acmispon,Acmispon denticulatus,Acmispon denticulatus,D.D.Sokoloff (Drew)
,Acmispon parviflorus,Acmispon parviflorus (Benth.) D.D.Sokoloff,2975796,EXACT,100,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acmispon,Acmispon parviflorus,Acmispon parviflorus,D.D.Sokoloff (Benth.)
,Agastache foeniculum,Agastache foeniculum (Pursh) Kuntze,2926406,EXACT,100,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Agastache,Agastache foeniculum,Agastache foeniculum,Kuntze (Pursh)
,Agastache nepetoides,Agastache nepetoides (L.) Kuntze,2926408,EXACT,99,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Agastache,Agastache nepetoides,Agastache nepetoides,Kuntze (L.)
,Agastache urticifolia,Agastache urticifolia (Benth.) Kuntze,2926403,EXACT,99,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Agastache,Agastache urticifolia,Agastache urticifolia,Kuntze (Benth.)
,Agrostis exarata,Agrostis exarata Trin.,2706526,EXACT,99,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Agrostis,Agrostis exarata,Agrostis exarata,Trin.
,Agrostis hyemalis,"Agrostis hyemalis (Walter) Britton, Sterns & Poggenb.",2706548,EXACT,100,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Agrostis,Agrostis hyemalis,Agrostis hyemalis,"Britton, Sterns & Poggenb. (Walter)"
,Agrostis mertensii,Agrostis mertensii Trin.,2706518,EXACT,100,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Agrostis,Agrostis mertensii,Agrostis mertensii,Trin.
,Agrostis perennans,Agrostis perennans (Walter) Tuck.,2706477,EXACT,99,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Agrostis,Agrostis perennans,Agrostis perennans,Tuck. (Walter)
,Allium acuminatum,Allium acuminatum Hook.,2856154,EXACT,100,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,Allium acuminatum,Allium acuminatum,Hook.
,Allium amplectens,Allium amplectens Torr.,2857894,EXACT,100,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,Allium amplectens,Allium amplectens,Torr.
,Allium canadense,Allium canadense L.,2855611,EXACT,99,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,Allium canadense,Allium canadense,L.
,Allium canadense var. canadense,Allium canadense var. canadense,7227635,EXACT,100,ACCEPTED,VARIETY,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,Allium canadense,Allium canadense canadense,
,Allium cernuum,Allium cernuum Roth,2856745,EXACT,99,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,Allium cernuum,Allium cernuum,Roth
,Allium crenulatum,Allium crenulatum Wiegand,2857353,EXACT,100,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,Allium crenulatum,Allium crenulatum,Wiegand
,Allium geyeri,Allium geyeri S.Watson,2857196,EXACT,100,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,Allium geyeri,Allium geyeri,S.Watson
,Allium geyeri var. geyeri,Allium geyeri var. geyeri,7227639,EXACT,100,ACCEPTED,VARIETY,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,Allium geyeri,Allium geyeri geyeri,
,Allium geyeri var. tenerum,Allium geyeri var. tenerum M.E.Jones,2857202,EXACT,99,ACCEPTED,VARIETY,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,Allium geyeri,Allium geyeri tenerum,M.E.Jones
,Allium schoenoprasum,Allium schoenoprasum L.,2855860,EXACT,99,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,Allium schoenoprasum,Allium schoenoprasum,L.
,Allium schoenoprasum var. schoenoprasum,Allium schoenoprasum var. schoenoprasum,6448925,EXACT,99,SYNONYM,VARIETY,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,Allium schoenoprasum,Allium schoenoprasum schoenoprasum,
,Allium schoenoprasum var. sibiricum,Allium schoenoprasum var. sibiricum (L.) Hartm.,2855897,EXACT,98,SYNONYM,VARIETY,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,Allium schoenoprasum,Allium schoenoprasum sibiricum,Hartm. (L.)
,Allium stellatum,Allium stellatum Nutt. ex Ker Gawl.,2856866,EXACT,99,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,Allium stellatum,Allium stellatum,Nutt. ex Ker Gawl.
,Allium textile,Allium textile A.Nelson & J.F.Macbr.,2855724,EXACT,100,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,Allium textile,Allium textile,A.Nelson & J.F.Macbr.
,Allium tricoccum,Allium tricoccum Aiton,2856301,EXACT,99,ACCEPTED,SPECIES,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,Allium tricoccum,Allium tricoccum,Aiton
,Allium tricoccum var. burdickii,Allium tricoccum var. burdickii Hanes,2857169,EXACT,100,ACCEPTED,VARIETY,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,Allium tricoccum,Allium tricoccum burdickii,Hanes
,Allium tricoccum var. tricoccum,Allium tricoccum var. tricoccum,2857165,EXACT,100,ACCEPTED,VARIETY,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,Allium tricoccum,Allium tricoccum tricoccum,
,Alnus alnobetula,Alnus alnobetula (Ehrh.) K.Koch,8956987,EXACT,100,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Alnus,Alnus alnobetula,Alnus alnobetula,K.Koch (Ehrh.)
,Alnus alnobetula subsp. crispa,Alnus alnobetula subsp. crispa (Aiton) Raus,8279572,EXACT,99,ACCEPTED,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Alnus,Alnus alnobetula,Alnus alnobetula crispa,Raus (Aiton)
,Alnus alnobetula subsp. sinuata,Alnus alnobetula subsp. sinuata (Regel) Raus,8166740,EXACT,100,ACCEPTED,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Alnus,Alnus alnobetula,Alnus alnobetula sinuata,Raus (Regel)
,Alnus incana,Alnus incana (L.) Moench,9148577,EXACT,99,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Alnus,Alnus incana,Alnus incana,Moench (L.)
,Alnus incana subsp. rugosa,Alnus incana subsp. rugosa (Du Roi) R.T.Clausen,2876469,EXACT,100,ACCEPTED,SUBSPECIES,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Alnus,Alnus incana,Alnus incana rugosa,R.T.Clausen (Du Roi)
,Alnus rubra,Alnus rubra Bong.,2876176,EXACT,99,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Alnus,Alnus rubra,Alnus rubra,Bong.
,Amaranthus albus,Amaranthus albus L.,7905507,EXACT,99,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus albus,Amaranthus albus,L.
,Amaranthus californicus,Amaranthus californicus (Moq.) S.Watson,5384387,EXACT,100,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus californicus,Amaranthus californicus,S.Watson (Moq.)
,Amaranthus hybridus,Amaranthus hybridus L.,5384364,EXACT,99,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus hybridus,Amaranthus hybridus,L.
,Amaranthus retroflexus,Amaranthus retroflexus L.,6109534,EXACT,100,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus retroflexus,Amaranthus retroflexus,L.
,Amaranthus tuberculatus,Amaranthus tuberculatus (Moq.) Sauer,5384347,EXACT,100,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,Amaranthus tuberculatus,Sauer (Moq.)
,Amaranthus tuberculatus var. rudis,Amaranthus tuberculatus var. rudis (J.D.Sauer) Costea & Tardif,5548360,EXACT,99,SYNONYM,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,Amaranthus tuberculatus rudis,Costea & Tardif (J.D.Sauer)
,Amaranthus tuberculatus var. tuberculatus,Amaranthus tuberculatus var. tuberculatus,5927658,EXACT,100,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus tuberculatus,Amaranthus tuberculatus tuberculatus,
,Ambrosia chamissonis,Ambrosia chamissonis (Less.) Greene,3110718,EXACT,100,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ambrosia,Ambrosia chamissonis,Ambrosia chamissonis,Greene (Less.)
,Amelanchier alnifolia,Amelanchier alnifolia (Nutt.) Nutt.,8168485,EXACT,99,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Amelanchier,Amelanchier alnifolia,Amelanchier alnifolia,Nutt. (Nutt.)
,Amelanchier alnifolia var. alnifolia,Amelanchier alnifolia var. alnifolia,7258961,EXACT,99,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Amelanchier,Amelanchier alnifolia,Amelanchier alnifolia alnifolia,
,Amelanchier alnifolia var. cusickii,Amelanchier alnifolia var. cusickii (Fernald) C.L.Hitchc.,3024000,EXACT,100,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Amelanchier,Amelanchier alnifolia,Amelanchier alnifolia cusickii,C.L.Hitchc. (Fernald)
,Amelanchier alnifolia var. pumila,Amelanchier alnifolia var. pumila (Torr. & A.Gray) C.K.Schneid.,3023863,EXACT,98,SYNONYM,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Amelanchier,Amelanchier pumila,Amelanchier alnifolia pumila,C.K.Schneid. (Torr. & A.Gray)
,Amelanchier alnifolia var. semiintegrifloia,Amelanchier alnifolia var. semiintegrifolia (Hook.) C.L.Hitchc.,3855057,FUZZY,96,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Amelanchier,Amelanchier alnifolia,Amelanchier alnifolia semiintegrifolia,C.L.Hitchc. (Hook.)
,Amelanchier amabilis,Amelanchier amabilis Wiegand,3023845,EXACT,99,SYNONYM,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Amelanchier,Amelanchier sanguinea,Amelanchier amabilis,Wiegand
,Amelanchier arborea,Amelanchier arborea (F.Michx.) Fernald,3024052,EXACT,100,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Amelanchier,Amelanchier arborea,Amelanchier arborea,Fernald (F.Michx.)
,Amelanchier bartramiana,Amelanchier bartramiana (Tausch) M.Roem.,3024074,EXACT,100,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Amelanchier,Amelanchier bartramiana,Amelanchier bartramiana,M.Roem. (Tausch)
,Amelanchier canadensis,Amelanchier canadensis (L.) Medik.,3023833,EXACT,99,ACCEPTED,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Amelanchier,Amelanchier canadensis,Amelanchier canadensis,Medik. (L.)
,Amelanchier canadensis var. canadensis,Amelanchier canadensis var. canadensis,7108964,EXACT,100,ACCEPTED,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Amelanchier,Amelanchier canadensis,Amelanchier canadensis canadensis,Medik. (L.)
